"Sport","x","y"
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",155.612244897959,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",160.714285714286,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",165.816326530612,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",170.918367346939,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",176.020408163265,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",181.122448979592,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",186.224489795918,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",191.326530612245,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",196.428571428571,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",201.530612244898,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",206.632653061224,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",211.734693877551,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",216.836734693878,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",221.938775510204,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",227.040816326531,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",232.142857142857,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",237.244897959184,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",242.34693877551,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",247.448979591837,0
"Cycling - Mountain Bike, Cycling - Road, Cycling - Track",2.55102040816327,0
"Cycling - Mountain Bike, Cycling - Track",2.55102040816327,0
"Cycling - Mountain Bike, Cycling - Track",7.6530612244898,0
"Cycling - Mountain Bike, Cycling - Track",12.7551020408163,0
"Cycling - Mountain Bike, Cycling - Track",17.8571428571429,0
"Cycling - Mountain Bike, Cycling - Track",22.9591836734694,0
"Cycling - Mountain Bike, Cycling - Track",28.0612244897959,0
"Cycling - Mountain Bike, Cycling - Track",33.1632653061224,0
"Cycling - Mountain Bike, Cycling - Track",38.265306122449,0
"Cycling - Mountain Bike, Cycling - Track",43.3673469387755,0
"Cycling - Mountain Bike, Cycling - Track",48.469387755102,0
"Cycling - Mountain Bike, Cycling - Track",53.5714285714286,0
"Cycling - Mountain Bike, Cycling - Track",58.6734693877551,0
"Cycling - Mountain Bike, Cycling - Track",63.7755102040816,0
"Cycling - Mountain Bike, Cycling - Track",68.8775510204082,1
"Cycling - Mountain Bike, Cycling - Track",73.9795918367347,0
"Cycling - Mountain Bike, Cycling - Track",79.0816326530612,1
"Cycling - Mountain Bike, Cycling - Track",84.1836734693878,0
"Cycling - Mountain Bike, Cycling - Track",89.2857142857143,1
"Cycling - Mountain Bike, Cycling - Track",94.3877551020408,0
"Cycling - Mountain Bike, Cycling - Track",99.4897959183673,0
"Cycling - Mountain Bike, Cycling - Track",104.591836734694,0
"Cycling - Mountain Bike, Cycling - Track",109.69387755102,0
"Cycling - Mountain Bike, Cycling - Track",114.795918367347,0
"Cycling - Mountain Bike, Cycling - Track",119.897959183673,0
"Cycling - Mountain Bike, Cycling - Track",125,0
"Cycling - Mountain Bike, Cycling - Track",130.102040816327,0
"Cycling - Mountain Bike, Cycling - Track",135.204081632653,0
"Cycling - Mountain Bike, Cycling - Track",140.30612244898,0
"Cycling - Mountain Bike, Cycling - Track",145.408163265306,0
"Cycling - Mountain Bike, Cycling - Track",150.510204081633,0
"Cycling - Mountain Bike, Cycling - Track",155.612244897959,0
"Cycling - Mountain Bike, Cycling - Track",160.714285714286,0
"Cycling - Mountain Bike, Cycling - Track",165.816326530612,0
"Cycling - Mountain Bike, Cycling - Track",170.918367346939,0
"Cycling - Mountain Bike, Cycling - Track",176.020408163265,0
"Cycling - Mountain Bike, Cycling - Track",181.122448979592,0
"Cycling - Mountain Bike, Cycling - Track",186.224489795918,0
"Cycling - Mountain Bike, Cycling - Track",191.326530612245,0
"Cycling - Mountain Bike, Cycling - Track",196.428571428571,0
"Cycling - Mountain Bike, Cycling - Track",201.530612244898,0
"Cycling - Mountain Bike, Cycling - Track",206.632653061224,0
"Cycling - Mountain Bike, Cycling - Track",211.734693877551,0
"Cycling - Mountain Bike, Cycling - Track",216.836734693878,0
"Cycling - Mountain Bike, Cycling - Track",221.938775510204,0
"Cycling - Mountain Bike, Cycling - Track",227.040816326531,0
"Cycling - Mountain Bike, Cycling - Track",232.142857142857,0
"Cycling - Mountain Bike, Cycling - Track",237.244897959184,0
"Cycling - Mountain Bike, Cycling - Track",242.34693877551,0
"Cycling - Mountain Bike, Cycling - Track",247.448979591837,0
"Cycling - Mountain Bike, Cycling - Track",2.55102040816327,0
"Cycling - Road",2.55102040816327,0
"Cycling - Road",7.6530612244898,0
"Cycling - Road",12.7551020408163,0
"Cycling - Road",17.8571428571429,0
"Cycling - Road",22.9591836734694,0
"Cycling - Road",28.0612244897959,0
"Cycling - Road",33.1632653061224,0
"Cycling - Road",38.265306122449,0
"Cycling - Road",43.3673469387755,1
"Cycling - Road",48.469387755102,4
"Cycling - Road",53.5714285714286,22
"Cycling - Road",58.6734693877551,25
"Cycling - Road",63.7755102040816,28
"Cycling - Road",68.8775510204082,42
"Cycling - Road",73.9795918367347,31
"Cycling - Road",79.0816326530612,18
"Cycling - Road",84.1836734693878,7
"Cycling - Road",89.2857142857143,0
"Cycling - Road",94.3877551020408,0
"Cycling - Road",99.4897959183673,0
"Cycling - Road",104.591836734694,0
"Cycling - Road",109.69387755102,0
"Cycling - Road",114.795918367347,0
"Cycling - Road",119.897959183673,0
"Cycling - Road",125,0
"Cycling - Road",130.102040816327,0
"Cycling - Road",135.204081632653,0
"Cycling - Road",140.30612244898,0
"Cycling - Road",145.408163265306,0
"Cycling - Road",150.510204081633,0
"Cycling - Road",155.612244897959,0
"Cycling - Road",160.714285714286,0
"Cycling - Road",165.816326530612,0
"Cycling - Road",170.918367346939,0
"Cycling - Road",176.020408163265,0
"Cycling - Road",181.122448979592,0
"Cycling - Road",186.224489795918,0
"Cycling - Road",191.326530612245,0
"Cycling - Road",196.428571428571,0
"Cycling - Road",201.530612244898,0
"Cycling - Road",206.632653061224,0
"Cycling - Road",211.734693877551,0
"Cycling - Road",216.836734693878,0
"Cycling - Road",221.938775510204,0
"Cycling - Road",227.040816326531,0
"Cycling - Road",232.142857142857,0
"Cycling - Road",237.244897959184,0
"Cycling - Road",242.34693877551,0
"Cycling - Road",247.448979591837,0
"Cycling - Road",2.55102040816327,0
"Cycling - Road, Cycling - Track",2.55102040816327,0
"Cycling - Road, Cycling - Track",7.6530612244898,0
"Cycling - Road, Cycling - Track",12.7551020408163,0
"Cycling - Road, Cycling - Track",17.8571428571429,0
"Cycling - Road, Cycling - Track",22.9591836734694,0
"Cycling - Road, Cycling - Track",28.0612244897959,0
"Cycling - Road, Cycling - Track",33.1632653061224,0
"Cycling - Road, Cycling - Track",38.265306122449,0
"Cycling - Road, Cycling - Track",43.3673469387755,0
"Cycling - Road, Cycling - Track",48.469387755102,0
"Cycling - Road, Cycling - Track",53.5714285714286,3
"Cycling - Road, Cycling - Track",58.6734693877551,2
"Cycling - Road, Cycling - Track",63.7755102040816,2
"Cycling - Road, Cycling - Track",68.8775510204082,4
"Cycling - Road, Cycling - Track",73.9795918367347,3
"Cycling - Road, Cycling - Track",79.0816326530612,2
"Cycling - Road, Cycling - Track",84.1836734693878,0
"Cycling - Road, Cycling - Track",89.2857142857143,0
"Cycling - Road, Cycling - Track",94.3877551020408,0
"Cycling - Road, Cycling - Track",99.4897959183673,0
"Cycling - Road, Cycling - Track",104.591836734694,0
"Cycling - Road, Cycling - Track",109.69387755102,0
"Cycling - Road, Cycling - Track",114.795918367347,0
"Cycling - Road, Cycling - Track",119.897959183673,0
"Cycling - Road, Cycling - Track",125,0
"Cycling - Road, Cycling - Track",130.102040816327,0
"Cycling - Road, Cycling - Track",135.204081632653,0
"Cycling - Road, Cycling - Track",140.30612244898,0
"Cycling - Road, Cycling - Track",145.408163265306,0
"Cycling - Road, Cycling - Track",150.510204081633,0
"Cycling - Road, Cycling - Track",155.612244897959,0
"Cycling - Road, Cycling - Track",160.714285714286,0
"Cycling - Road, Cycling - Track",165.816326530612,0
"Cycling - Road, Cycling - Track",170.918367346939,0
"Cycling - Road, Cycling - Track",176.020408163265,0
"Cycling - Road, Cycling - Track",181.122448979592,0
"Cycling - Road, Cycling - Track",186.224489795918,0
"Cycling - Road, Cycling - Track",191.326530612245,0
"Cycling - Road, Cycling - Track",196.428571428571,0
"Cycling - Road, Cycling - Track",201.530612244898,0
"Cycling - Road, Cycling - Track",206.632653061224,0
"Cycling - Road, Cycling - Track",211.734693877551,0
"Cycling - Road, Cycling - Track",216.836734693878,0
"Cycling - Road, Cycling - Track",221.938775510204,0
"Cycling - Road, Cycling - Track",227.040816326531,0
"Cycling - Road, Cycling - Track",232.142857142857,0
"Cycling - Road, Cycling - Track",237.244897959184,0
"Cycling - Road, Cycling - Track",242.34693877551,0
"Cycling - Road, Cycling - Track",247.448979591837,0
"Cycling - Road, Cycling - Track",2.55102040816327,0
"Cycling - Track",2.55102040816327,0
"Cycling - Track",7.6530612244898,0
"Cycling - Track",12.7551020408163,0
"Cycling - Track",17.8571428571429,0
"Cycling - Track",22.9591836734694,0
"Cycling - Track",28.0612244897959,0
"Cycling - Track",33.1632653061224,0
"Cycling - Track",38.265306122449,0
"Cycling - Track",43.3673469387755,0
"Cycling - Track",48.469387755102,3
"Cycling - Track",53.5714285714286,2
"Cycling - Track",58.6734693877551,23
"Cycling - Track",63.7755102040816,27
"Cycling - Track",68.8775510204082,26
"Cycling - Track",73.9795918367347,22
"Cycling - Track",79.0816326530612,26
"Cycling - Track",84.1836734693878,11
"Cycling - Track",89.2857142857143,8
"Cycling - Track",94.3877551020408,11
"Cycling - Track",99.4897959183673,1
"Cycling - Track",104.591836734694,0
"Cycling - Track",109.69387755102,0
"Cycling - Track",114.795918367347,0
"Cycling - Track",119.897959183673,0
"Cycling - Track",125,0
"Cycling - Track",130.102040816327,0
"Cycling - Track",135.204081632653,0
"Cycling - Track",140.30612244898,0
"Cycling - Track",145.408163265306,0
"Cycling - Track",150.510204081633,0
"Cycling - Track",155.612244897959,0
"Cycling - Track",160.714285714286,0
"Cycling - Track",165.816326530612,0
"Cycling - Track",170.918367346939,0
"Cycling - Track",176.020408163265,0
"Cycling - Track",181.122448979592,0
"Cycling - Track",186.224489795918,0
"Cycling - Track",191.326530612245,0
"Cycling - Track",196.428571428571,0
"Cycling - Track",201.530612244898,0
"Cycling - Track",206.632653061224,0
"Cycling - Track",211.734693877551,0
"Cycling - Track",216.836734693878,0
"Cycling - Track",221.938775510204,0
"Cycling - Track",227.040816326531,0
"Cycling - Track",232.142857142857,0
"Cycling - Track",237.244897959184,0
"Cycling - Track",242.34693877551,0
"Cycling - Track",247.448979591837,0
"Cycling - Track",2.55102040816327,0
"Diving",2.55102040816327,0
"Diving",7.6530612244898,0
"Diving",12.7551020408163,0
"Diving",17.8571428571429,0
"Diving",22.9591836734694,0
"Diving",28.0612244897959,0
"Diving",33.1632653061224,0
"Diving",38.265306122449,1
"Diving",43.3673469387755,6
"Diving",48.469387755102,20
"Diving",53.5714285714286,21
"Diving",58.6734693877551,29
"Diving",63.7755102040816,20
"Diving",68.8775510204082,16
"Diving",73.9795918367347,14
"Diving",79.0816326530612,3
"Diving",84.1836734693878,0
"Diving",89.2857142857143,0
"Diving",94.3877551020408,0
"Diving",99.4897959183673,0
"Diving",104.591836734694,0
"Diving",109.69387755102,0
"Diving",114.795918367347,0
"Diving",119.897959183673,0
"Diving",125,0
"Diving",130.102040816327,0
"Diving",135.204081632653,0
"Diving",140.30612244898,0
"Diving",145.408163265306,0
"Diving",150.510204081633,0
"Diving",155.612244897959,0
"Diving",160.714285714286,0
"Diving",165.816326530612,0
"Diving",170.918367346939,0
"Diving",176.020408163265,0
"Diving",181.122448979592,0
"Diving",186.224489795918,0
"Diving",191.326530612245,0
"Diving",196.428571428571,0
"Diving",201.530612244898,0
"Diving",206.632653061224,0
"Diving",211.734693877551,0
"Diving",216.836734693878,0
"Diving",221.938775510204,0
"Diving",227.040816326531,0
"Diving",232.142857142857,0
"Diving",237.244897959184,0
"Diving",242.34693877551,0
"Diving",247.448979591837,0
"Diving",2.55102040816327,0
"Equestrian",2.55102040816327,0
"Equestrian",7.6530612244898,0
"Equestrian",12.7551020408163,0
"Equestrian",17.8571428571429,0
"Equestrian",22.9591836734694,0
"Equestrian",28.0612244897959,0
"Equestrian",33.1632653061224,0
"Equestrian",38.265306122449,0
"Equestrian",43.3673469387755,0
"Equestrian",48.469387755102,4
"Equestrian",53.5714285714286,21
"Equestrian",58.6734693877551,30
"Equestrian",63.7755102040816,34
"Equestrian",68.8775510204082,32
"Equestrian",73.9795918367347,27
"Equestrian",79.0816326530612,24
"Equestrian",84.1836734693878,6
"Equestrian",89.2857142857143,3
"Equestrian",94.3877551020408,0
"Equestrian",99.4897959183673,0
"Equestrian",104.591836734694,0
"Equestrian",109.69387755102,0
"Equestrian",114.795918367347,0
"Equestrian",119.897959183673,0
"Equestrian",125,0
"Equestrian",130.102040816327,0
"Equestrian",135.204081632653,0
"Equestrian",140.30612244898,0
"Equestrian",145.408163265306,0
"Equestrian",150.510204081633,0
"Equestrian",155.612244897959,0
"Equestrian",160.714285714286,0
"Equestrian",165.816326530612,0
"Equestrian",170.918367346939,0
"Equestrian",176.020408163265,0
"Equestrian",181.122448979592,0
"Equestrian",186.224489795918,0
"Equestrian",191.326530612245,0
"Equestrian",196.428571428571,0
"Equestrian",201.530612244898,0
"Equestrian",206.632653061224,0
"Equestrian",211.734693877551,0
"Equestrian",216.836734693878,0
"Equestrian",221.938775510204,0
"Equestrian",227.040816326531,0
"Equestrian",232.142857142857,0
"Equestrian",237.244897959184,0
"Equestrian",242.34693877551,0
"Equestrian",247.448979591837,0
"Equestrian",2.55102040816327,0
"Fencing",2.55102040816327,0
"Fencing",7.6530612244898,0
"Fencing",12.7551020408163,0
"Fencing",17.8571428571429,0
"Fencing",22.9591836734694,0
"Fencing",28.0612244897959,0
"Fencing",33.1632653061224,0
"Fencing",38.265306122449,0
"Fencing",43.3673469387755,1
"Fencing",48.469387755102,5
"Fencing",53.5714285714286,25
"Fencing",58.6734693877551,30
"Fencing",63.7755102040816,39
"Fencing",68.8775510204082,29
"Fencing",73.9795918367347,39
"Fencing",79.0816326530612,30
"Fencing",84.1836734693878,16
"Fencing",89.2857142857143,11
"Fencing",94.3877551020408,4
"Fencing",99.4897959183673,2
"Fencing",104.591836734694,0
"Fencing",109.69387755102,0
"Fencing",114.795918367347,0
"Fencing",119.897959183673,0
"Fencing",125,0
"Fencing",130.102040816327,0
"Fencing",135.204081632653,0
"Fencing",140.30612244898,0
"Fencing",145.408163265306,0
"Fencing",150.510204081633,0
"Fencing",155.612244897959,0
"Fencing",160.714285714286,0
"Fencing",165.816326530612,0
"Fencing",170.918367346939,0
"Fencing",176.020408163265,0
"Fencing",181.122448979592,0
"Fencing",186.224489795918,0
"Fencing",191.326530612245,0
"Fencing",196.428571428571,0
"Fencing",201.530612244898,0
"Fencing",206.632653061224,0
"Fencing",211.734693877551,0
"Fencing",216.836734693878,0
"Fencing",221.938775510204,0
"Fencing",227.040816326531,0
"Fencing",232.142857142857,0
"Fencing",237.244897959184,0
"Fencing",242.34693877551,0
"Fencing",247.448979591837,0
"Fencing",2.55102040816327,0
"Football",2.55102040816327,0
"Football",7.6530612244898,0
"Football",12.7551020408163,0
"Football",17.8571428571429,0
"Football",22.9591836734694,0
"Football",28.0612244897959,0
"Football",33.1632653061224,0
"Football",38.265306122449,0
"Football",43.3673469387755,1
"Football",48.469387755102,8
"Football",53.5714285714286,60
"Football",58.6734693877551,71
"Football",63.7755102040816,111
"Football",68.8775510204082,109
"Football",73.9795918367347,103
"Football",79.0816326530612,73
"Football",84.1836734693878,36
"Football",89.2857142857143,14
"Football",94.3877551020408,4
"Football",99.4897959183673,0
"Football",104.591836734694,0
"Football",109.69387755102,0
"Football",114.795918367347,0
"Football",119.897959183673,0
"Football",125,0
"Football",130.102040816327,0
"Football",135.204081632653,0
"Football",140.30612244898,0
"Football",145.408163265306,0
"Football",150.510204081633,0
"Football",155.612244897959,0
"Football",160.714285714286,0
"Football",165.816326530612,0
"Football",170.918367346939,0
"Football",176.020408163265,0
"Football",181.122448979592,0
"Football",186.224489795918,0
"Football",191.326530612245,0
"Football",196.428571428571,0
"Football",201.530612244898,0
"Football",206.632653061224,0
"Football",211.734693877551,0
"Football",216.836734693878,0
"Football",221.938775510204,0
"Football",227.040816326531,0
"Football",232.142857142857,0
"Football",237.244897959184,0
"Football",242.34693877551,0
"Football",247.448979591837,0
"Football",2.55102040816327,0
"Handball",2.55102040816327,0
"Handball",7.6530612244898,0
"Handball",12.7551020408163,0
"Handball",17.8571428571429,0
"Handball",22.9591836734694,0
"Handball",28.0612244897959,0
"Handball",33.1632653061224,0
"Handball",38.265306122449,0
"Handball",43.3673469387755,0
"Handball",48.469387755102,1
"Handball",53.5714285714286,3
"Handball",58.6734693877551,14
"Handball",63.7755102040816,39
"Handball",68.8775510204082,35
"Handball",73.9795918367347,37
"Handball",79.0816326530612,24
"Handball",84.1836734693878,24
"Handball",89.2857142857143,25
"Handball",94.3877551020408,35
"Handball",99.4897959183673,30
"Handball",104.591836734694,21
"Handball",109.69387755102,10
"Handball",114.795918367347,5
"Handball",119.897959183673,1
"Handball",125,0
"Handball",130.102040816327,0
"Handball",135.204081632653,0
"Handball",140.30612244898,0
"Handball",145.408163265306,0
"Handball",150.510204081633,0
"Handball",155.612244897959,0
"Handball",160.714285714286,0
"Handball",165.816326530612,0
"Handball",170.918367346939,0
"Handball",176.020408163265,0
"Handball",181.122448979592,0
"Handball",186.224489795918,0
"Handball",191.326530612245,0
"Handball",196.428571428571,0
"Handball",201.530612244898,0
"Handball",206.632653061224,0
"Handball",211.734693877551,0
"Handball",216.836734693878,0
"Handball",221.938775510204,0
"Handball",227.040816326531,0
"Handball",232.142857142857,0
"Handball",237.244897959184,0
"Handball",242.34693877551,0
"Handball",247.448979591837,0
"Handball",2.55102040816327,0
"Hockey",2.55102040816327,0
"Hockey",7.6530612244898,0
"Hockey",12.7551020408163,0
"Hockey",17.8571428571429,0
"Hockey",22.9591836734694,0
"Hockey",28.0612244897959,0
"Hockey",33.1632653061224,0
"Hockey",38.265306122449,0
"Hockey",43.3673469387755,0
"Hockey",48.469387755102,6
"Hockey",53.5714285714286,34
"Hockey",58.6734693877551,74
"Hockey",63.7755102040816,61
"Hockey",68.8775510204082,49
"Hockey",73.9795918367347,56
"Hockey",79.0816326530612,57
"Hockey",84.1836734693878,26
"Hockey",89.2857142857143,9
"Hockey",94.3877551020408,8
"Hockey",99.4897959183673,3
"Hockey",104.591836734694,0
"Hockey",109.69387755102,0
"Hockey",114.795918367347,0
"Hockey",119.897959183673,0
"Hockey",125,0
"Hockey",130.102040816327,0
"Hockey",135.204081632653,0
"Hockey",140.30612244898,0
"Hockey",145.408163265306,0
"Hockey",150.510204081633,0
"Hockey",155.612244897959,0
"Hockey",160.714285714286,0
"Hockey",165.816326530612,0
"Hockey",170.918367346939,0
"Hockey",176.020408163265,0
"Hockey",181.122448979592,0
"Hockey",186.224489795918,0
"Hockey",191.326530612245,0
"Hockey",196.428571428571,0
"Hockey",201.530612244898,0
"Hockey",206.632653061224,0
"Hockey",211.734693877551,0
"Hockey",216.836734693878,0
"Hockey",221.938775510204,0
"Hockey",227.040816326531,0
"Hockey",232.142857142857,0
"Hockey",237.244897959184,0
"Hockey",242.34693877551,0
"Hockey",247.448979591837,0
"Hockey",2.55102040816327,0
"Judo",2.55102040816327,0
"Judo",7.6530612244898,0
"Judo",12.7551020408163,0
"Judo",17.8571428571429,0
"Judo",22.9591836734694,0
"Judo",28.0612244897959,0
"Judo",33.1632653061224,0
"Judo",38.265306122449,0
"Judo",43.3673469387755,0
"Judo",48.469387755102,20
"Judo",53.5714285714286,23
"Judo",58.6734693877551,59
"Judo",63.7755102040816,59
"Judo",68.8775510204082,20
"Judo",73.9795918367347,35
"Judo",79.0816326530612,55
"Judo",84.1836734693878,4
"Judo",89.2857142857143,27
"Judo",94.3877551020408,3
"Judo",99.4897959183673,30
"Judo",104.591836734694,4
"Judo",109.69387755102,4
"Judo",114.795918367347,2
"Judo",119.897959183673,5
"Judo",125,4
"Judo",130.102040816327,5
"Judo",135.204081632653,4
"Judo",140.30612244898,3
"Judo",145.408163265306,2
"Judo",150.510204081633,0
"Judo",155.612244897959,1
"Judo",160.714285714286,0
"Judo",165.816326530612,0
"Judo",170.918367346939,1
"Judo",176.020408163265,0
"Judo",181.122448979592,0
"Judo",186.224489795918,0
"Judo",191.326530612245,0
"Judo",196.428571428571,0
"Judo",201.530612244898,0
"Judo",206.632653061224,0
"Judo",211.734693877551,0
"Judo",216.836734693878,1
"Judo",221.938775510204,0
"Judo",227.040816326531,0
"Judo",232.142857142857,0
"Judo",237.244897959184,0
"Judo",242.34693877551,0
"Judo",247.448979591837,0
"Judo",2.55102040816327,0
"Modern Pentathlon",2.55102040816327,0
"Modern Pentathlon",7.6530612244898,0
"Modern Pentathlon",12.7551020408163,0
"Modern Pentathlon",17.8571428571429,0
"Modern Pentathlon",22.9591836734694,0
"Modern Pentathlon",28.0612244897959,0
"Modern Pentathlon",33.1632653061224,0
"Modern Pentathlon",38.265306122449,0
"Modern Pentathlon",43.3673469387755,1
"Modern Pentathlon",48.469387755102,2
"Modern Pentathlon",53.5714285714286,9
"Modern Pentathlon",58.6734693877551,19
"Modern Pentathlon",63.7755102040816,6
"Modern Pentathlon",68.8775510204082,4
"Modern Pentathlon",73.9795918367347,14
"Modern Pentathlon",79.0816326530612,6
"Modern Pentathlon",84.1836734693878,3
"Modern Pentathlon",89.2857142857143,2
"Modern Pentathlon",94.3877551020408,0
"Modern Pentathlon",99.4897959183673,0
"Modern Pentathlon",104.591836734694,0
"Modern Pentathlon",109.69387755102,0
"Modern Pentathlon",114.795918367347,0
"Modern Pentathlon",119.897959183673,0
"Modern Pentathlon",125,0
"Modern Pentathlon",130.102040816327,0
"Modern Pentathlon",135.204081632653,0
"Modern Pentathlon",140.30612244898,0
"Modern Pentathlon",145.408163265306,0
"Modern Pentathlon",150.510204081633,0
"Modern Pentathlon",155.612244897959,0
"Modern Pentathlon",160.714285714286,0
"Modern Pentathlon",165.816326530612,0
"Modern Pentathlon",170.918367346939,0
"Modern Pentathlon",176.020408163265,0
"Modern Pentathlon",181.122448979592,0
"Modern Pentathlon",186.224489795918,0
"Modern Pentathlon",191.326530612245,0
"Modern Pentathlon",196.428571428571,0
"Modern Pentathlon",201.530612244898,0
"Modern Pentathlon",206.632653061224,0
"Modern Pentathlon",211.734693877551,0
"Modern Pentathlon",216.836734693878,0
"Modern Pentathlon",221.938775510204,0
"Modern Pentathlon",227.040816326531,0
"Modern Pentathlon",232.142857142857,0
"Modern Pentathlon",237.244897959184,0
"Modern Pentathlon",242.34693877551,0
"Modern Pentathlon",247.448979591837,0
"Modern Pentathlon",2.55102040816327,0
"Rowing",2.55102040816327,0
"Rowing",7.6530612244898,0
"Rowing",12.7551020408163,0
"Rowing",17.8571428571429,0
"Rowing",22.9591836734694,0
"Rowing",28.0612244897959,0
"Rowing",33.1632653061224,0
"Rowing",38.265306122449,0
"Rowing",43.3673469387755,0
"Rowing",48.469387755102,7
"Rowing",53.5714285714286,12
"Rowing",58.6734693877551,33
"Rowing",63.7755102040816,4
"Rowing",68.8775510204082,62
"Rowing",73.9795918367347,132
"Rowing",79.0816326530612,33
"Rowing",84.1836734693878,22
"Rowing",89.2857142857143,57
"Rowing",94.3877551020408,86
"Rowing",99.4897959183673,52
"Rowing",104.591836734694,15
"Rowing",109.69387755102,2
"Rowing",114.795918367347,0
"Rowing",119.897959183673,0
"Rowing",125,0
"Rowing",130.102040816327,0
"Rowing",135.204081632653,0
"Rowing",140.30612244898,0
"Rowing",145.408163265306,0
"Rowing",150.510204081633,0
"Rowing",155.612244897959,0
"Rowing",160.714285714286,0
"Rowing",165.816326530612,0
"Rowing",170.918367346939,0
"Rowing",176.020408163265,0
"Rowing",181.122448979592,0
"Rowing",186.224489795918,0
"Rowing",191.326530612245,0
"Rowing",196.428571428571,0
"Rowing",201.530612244898,0
"Rowing",206.632653061224,0
"Rowing",211.734693877551,0
"Rowing",216.836734693878,0
"Rowing",221.938775510204,0
"Rowing",227.040816326531,0
"Rowing",232.142857142857,0
"Rowing",237.244897959184,0
"Rowing",242.34693877551,0
"Rowing",247.448979591837,0
"Rowing",2.55102040816327,0
"Sailing",2.55102040816327,0
"Sailing",7.6530612244898,0
"Sailing",12.7551020408163,0
"Sailing",17.8571428571429,0
"Sailing",22.9591836734694,0
"Sailing",28.0612244897959,0
"Sailing",33.1632653061224,0
"Sailing",38.265306122449,0
"Sailing",43.3673469387755,0
"Sailing",48.469387755102,3
"Sailing",53.5714285714286,9
"Sailing",58.6734693877551,38
"Sailing",63.7755102040816,45
"Sailing",68.8775510204082,71
"Sailing",73.9795918367347,57
"Sailing",79.0816326530612,42
"Sailing",84.1836734693878,39
"Sailing",89.2857142857143,8
"Sailing",94.3877551020408,11
"Sailing",99.4897959183673,20
"Sailing",104.591836734694,5
"Sailing",109.69387755102,3
"Sailing",114.795918367347,0
"Sailing",119.897959183673,0
"Sailing",125,0
"Sailing",130.102040816327,0
"Sailing",135.204081632653,0
"Sailing",140.30612244898,0
"Sailing",145.408163265306,0
"Sailing",150.510204081633,0
"Sailing",155.612244897959,0
"Sailing",160.714285714286,0
"Sailing",165.816326530612,0
"Sailing",170.918367346939,0
"Sailing",176.020408163265,0
"Sailing",181.122448979592,0
"Sailing",186.224489795918,0
"Sailing",191.326530612245,0
"Sailing",196.428571428571,0
"Sailing",201.530612244898,0
"Sailing",206.632653061224,0
"Sailing",211.734693877551,0
"Sailing",216.836734693878,0
"Sailing",221.938775510204,0
"Sailing",227.040816326531,0
"Sailing",232.142857142857,0
"Sailing",237.244897959184,0
"Sailing",242.34693877551,0
"Sailing",247.448979591837,0
"Sailing",2.55102040816327,0
"Shooting",2.55102040816327,0
"Shooting",7.6530612244898,0
"Shooting",12.7551020408163,0
"Shooting",17.8571428571429,0
"Shooting",22.9591836734694,0
"Shooting",28.0612244897959,0
"Shooting",33.1632653061224,0
"Shooting",38.265306122449,0
"Shooting",43.3673469387755,0
"Shooting",48.469387755102,13
"Shooting",53.5714285714286,40
"Shooting",58.6734693877551,32
"Shooting",63.7755102040816,39
"Shooting",68.8775510204082,44
"Shooting",73.9795918367347,48
"Shooting",79.0816326530612,30
"Shooting",84.1836734693878,36
"Shooting",89.2857142857143,24
"Shooting",94.3877551020408,12
"Shooting",99.4897959183673,9
"Shooting",104.591836734694,7
"Shooting",109.69387755102,0
"Shooting",114.795918367347,2
"Shooting",119.897959183673,2
"Shooting",125,0
"Shooting",130.102040816327,1
"Shooting",135.204081632653,0
"Shooting",140.30612244898,0
"Shooting",145.408163265306,0
"Shooting",150.510204081633,0
"Shooting",155.612244897959,0
"Shooting",160.714285714286,0
"Shooting",165.816326530612,0
"Shooting",170.918367346939,0
"Shooting",176.020408163265,0
"Shooting",181.122448979592,0
"Shooting",186.224489795918,0
"Shooting",191.326530612245,0
"Shooting",196.428571428571,0
"Shooting",201.530612244898,0
"Shooting",206.632653061224,0
"Shooting",211.734693877551,0
"Shooting",216.836734693878,0
"Shooting",221.938775510204,0
"Shooting",227.040816326531,0
"Shooting",232.142857142857,0
"Shooting",237.244897959184,0
"Shooting",242.34693877551,0
"Shooting",247.448979591837,0
"Shooting",2.55102040816327,0
"Swimming",2.55102040816327,0
"Swimming",7.6530612244898,0
"Swimming",12.7551020408163,0
